Duty Period #,Flights
9977,"['CZ6803/4', 'CZ6885/6', 'CZ6677/8']"
9978,"['CZ6803/4', 'CZ6885/6', 'CZ6613/4']"
9979,"['CZ6803/4', 'CZ6885/6', 'CZ6893/4']"
9980,"['CZ6803/4', 'CZ6885/6', 'CZ6877']"
9981,"['CZ6803/4', 'CZ6885/6', 'CZ6875']"
9982,"['CZ6803/4', 'CZ6885/6', 'CZ6871/2']"
9983,"['CZ6803/4', 'CZ6885/6', 'CZ6825/6', 'CZ6876']"
9984,"['CZ6803/4', 'CZ6885/6', 'CZ6819/20']"
9985,"['CZ6803/4', 'CZ6885/6', 'CZ6815/6']"
9986,"['CZ6803/4', 'CZ6885/6', 'CZ6811/2']"
9987,"['CZ6803/4', 'CZ6885/6', 'CZ6809/10']"
9988,"['CZ6803/4', 'CZ6885/6', 'CZ6807/8']"
9989,"['CZ6803/4', 'CZ6885/6', 'CZ6801/2']"
9990,"['CZ6747/8', 'CZ3877/8']"
9991,"['CZ6747/8', 'CZ3821/2']"
9992,"['CZ6747/8', 'CZ3819/20']"
9993,"['CZ6747/8', 'CZ3779/80']"
9994,"['CZ6747/8', 'CZ3775/6']"
9995,"['CZ6747/8', 'CZ3769/70']"
9996,"['CZ6747/8', 'CZ3763/4']"
9997,"['CZ6747/8', 'CZ3917/8']"
9998,"['CZ6747/8', 'CZ3873/4']"
9999,"['CZ6747/8', 'CZ3871/2']"
10000,"['CZ6747/8', 'CZ3817/8']"
10001,"['CZ6747/8', 'CZ3815/6']"
10002,"['CZ6747/8', 'CZ3801/2']"
10003,"['CZ6747/8', 'CZ3787/8']"
10004,"['CZ6747/8', 'CZ3719/20']"
10005,"['CZ6747/8', 'CZ3715/6']"
10006,"['CZ6747/8', 'CZ3713/4']"
10007,"['CZ6747/8', 'CZ3703/4']"
10008,"['CZ6747/8', 'CZ3699/700']"
10009,"['CZ6747/8', 'CZ3697/8']"
10010,"['CZ6747/8', 'CZ3695/6']"
10011,"['CZ6747/8', 'CZ3647/8']"
10012,"['CZ6747/8', 'CZ3645/6']"
10013,"['CZ6747/8', 'CZ3545/6']"
10014,"['CZ6747/8', 'CZ3527/8']"
10015,"['CZ6747/8', 'CZ3419/20']"
10016,"['CZ6747/8', 'CZ3417/8']"
10017,"['CZ6747/8', 'CZ3415/6']"
10018,"['CZ6747/8', 'CZ3413/4']"
10019,"['CZ6747/8', 'CZ3407/8']"
10020,"['CZ6747/8', 'CZ3329/30']"
10021,"['CZ6747/8', 'CZ3689/90']"
10022,"['CZ6747/8', 'CZ3625/6']"
10023,"['CZ6747/8', 'CZ3573/4']"
10024,"['CZ6747/8', 'CZ3507/8']"
10025,"['CZ6747/8', 'CZ3501/2']"
10026,"['CZ6747/8', 'CZ3489/90']"
10027,"['CZ6747/8', 'CZ3485/6']"
10028,"['CZ6747/8', 'CZ3483/4']"
10029,"['CZ6747/8', 'CZ3449/50']"
10030,"['CZ6747/8', 'CZ3381/2']"
10031,"['CZ6747/8', 'CZ3377/8']"
10032,"['CZ6747/8', 'CZ3267']"
10033,"['CZ6747/8', 'CZ3215/6']"
10034,"['CZ6747/8', 'CZ3157/8']"
10035,"['CZ6747/8', 'CZ3211/2']"
10036,"['CZ6741/2', 'CZ3380', 'CZ3943/4']"
10037,"['CZ6741/2', 'CZ3380', 'CZ3467/8']"
10038,"['CZ6738', 'CZ6757/8']"
10039,"['CZ6738', 'CZ6753']"
10040,"['CZ6738', 'CZ6745/6']"
10041,"['CZ6738', 'CZ6741/2', 'CZ3380', 'CZ3943/4']"
10042,"['CZ6738', 'CZ6741/2', 'CZ3380', 'CZ3467/8']"
10043,"['CZ6738', 'CZ6735/6']"
10044,"['CZ6738', 'CZ6319/20']"
10045,"['CZ6737', 'CZ3380', 'CZ3943/4']"
10046,"['CZ6737', 'CZ3380', 'CZ3467/8']"
10047,"['CZ6731/2', 'CZ3380', 'CZ3943/4']"
10048,"['CZ6731/2', 'CZ3380', 'CZ3467/8']"
10049,"['CZ6725/6', 'CZ6749/50']"
10050,"['CZ6669/70', 'CZ6757/8']"
10051,"['CZ6669/70', 'CZ6753']"
10052,"['CZ6669/70', 'CZ6745/6']"
10053,"['CZ6669/70', 'CZ6319/20']"
10054,"['CZ6667', 'CZ6757/8']"
10055,"['CZ6667', 'CZ6753']"
10056,"['CZ6667', 'CZ6745/6']"
10057,"['CZ6667', 'CZ6741/2', 'CZ3380', 'CZ3943/4']"
10058,"['CZ6667', 'CZ6741/2', 'CZ3380', 'CZ3467/8']"
10059,"['CZ6667', 'CZ6735/6']"
10060,"['CZ6667', 'CZ6319/20']"
10061,"['CZ6657/8', 'CZ6217']"
10062,"['CZ6558', 'CZ6373/4']"
10063,"['CZ6558', 'CZ6179/80']"
10064,"['CZ6558', 'CZ6149/50', 'CZ3185/6']"
10065,"['CZ6341/2', 'CZ3877/8']"
10066,"['CZ6341/2', 'CZ3821/2']"
10067,"['CZ6341/2', 'CZ3819/20']"
10068,"['CZ6341/2', 'CZ3779/80']"
10069,"['CZ6341/2', 'CZ3775/6']"
10070,"['CZ6341/2', 'CZ3769/70']"
10071,"['CZ6341/2', 'CZ3763/4']"
10072,"['CZ6341/2', 'CZ3917/8']"
10073,"['CZ6341/2', 'CZ3873/4']"
10074,"['CZ6341/2', 'CZ3871/2']"
10075,"['CZ6341/2', 'CZ3817/8']"
10076,"['CZ6341/2', 'CZ3815/6']"
10077,"['CZ6341/2', 'CZ3801/2']"
10078,"['CZ6341/2', 'CZ3787/8']"
10079,"['CZ6341/2', 'CZ3719/20']"
10080,"['CZ6341/2', 'CZ3715/6']"
10081,"['CZ6341/2', 'CZ3713/4']"
10082,"['CZ6341/2', 'CZ3703/4']"
10083,"['CZ6341/2', 'CZ3699/700']"
10084,"['CZ6341/2', 'CZ3697/8']"
10085,"['CZ6341/2', 'CZ3695/6']"
10086,"['CZ6341/2', 'CZ3647/8']"
10087,"['CZ6341/2', 'CZ3645/6']"
10088,"['CZ6341/2', 'CZ3545/6']"
10089,"['CZ6341/2', 'CZ3527/8']"
10090,"['CZ6341/2', 'CZ3419/20']"
10091,"['CZ6341/2', 'CZ3417/8']"
10092,"['CZ6341/2', 'CZ3415/6']"
10093,"['CZ6341/2', 'CZ3413/4']"
10094,"['CZ6341/2', 'CZ3407/8']"
10095,"['CZ6341/2', 'CZ3329/30']"
10096,"['CZ6341/2', 'CZ3689/90']"
10097,"['CZ6341/2', 'CZ3625/6']"
10098,"['CZ6341/2', 'CZ3573/4']"
10099,"['CZ6341/2', 'CZ3507/8']"
10100,"['CZ6341/2', 'CZ3501/2']"
10101,"['CZ6341/2', 'CZ3489/90']"
10102,"['CZ6341/2', 'CZ3485/6']"
10103,"['CZ6341/2', 'CZ3483/4']"
10104,"['CZ6341/2', 'CZ3449/50']"
10105,"['CZ6341/2', 'CZ3381/2']"
10106,"['CZ6341/2', 'CZ3377/8']"
10107,"['CZ6341/2', 'CZ3267']"
10108,"['CZ6341/2', 'CZ3215/6']"
10109,"['CZ6341/2', 'CZ3157/8']"
10110,"['CZ6341/2', 'CZ3211/2']"
10111,"['CZ6309', 'CZ6401/2']"
10112,"['CZ6309', 'CZ6303/4']"
10113,"['CZ6301/2', 'CZ3877/8']"
10114,"['CZ6301/2', 'CZ3819/20']"
10115,"['CZ6301/2', 'CZ3779/80']"
10116,"['CZ6301/2', 'CZ3775/6']"
10117,"['CZ6301/2', 'CZ3769/70']"
10118,"['CZ6301/2', 'CZ3917/8']"
10119,"['CZ6301/2', 'CZ3873/4']"
10120,"['CZ6301/2', 'CZ3871/2']"
10121,"['CZ6301/2', 'CZ3817/8']"
10122,"['CZ6301/2', 'CZ3815/6']"
10123,"['CZ6301/2', 'CZ3801/2']"
10124,"['CZ6301/2', 'CZ3787/8']"
10125,"['CZ6301/2', 'CZ3719/20']"
10126,"['CZ6301/2', 'CZ3715/6']"
10127,"['CZ6301/2', 'CZ3713/4']"
10128,"['CZ6301/2', 'CZ3703/4']"
10129,"['CZ6301/2', 'CZ3699/700']"
10130,"['CZ6301/2', 'CZ3697/8']"
10131,"['CZ6301/2', 'CZ3695/6']"
10132,"['CZ6301/2', 'CZ3647/8']"
10133,"['CZ6301/2', 'CZ3645/6']"
10134,"['CZ6301/2', 'CZ3545/6']"
10135,"['CZ6301/2', 'CZ3527/8']"
10136,"['CZ6301/2', 'CZ3419/20']"
10137,"['CZ6301/2', 'CZ3417/8']"
10138,"['CZ6301/2', 'CZ3415/6']"
10139,"['CZ6301/2', 'CZ3413/4']"
10140,"['CZ6301/2', 'CZ3407/8']"
10141,"['CZ6301/2', 'CZ3329/30']"
10142,"['CZ6301/2', 'CZ3689/90']"
10143,"['CZ6301/2', 'CZ3625/6']"
10144,"['CZ6301/2', 'CZ3573/4']"
10145,"['CZ6301/2', 'CZ3507/8']"
10146,"['CZ6301/2', 'CZ3501/2']"
10147,"['CZ6301/2', 'CZ3489/90']"
10148,"['CZ6301/2', 'CZ3485/6']"
10149,"['CZ6301/2', 'CZ3483/4']"
10150,"['CZ6301/2', 'CZ3449/50']"
10151,"['CZ6301/2', 'CZ3381/2']"
10152,"['CZ6301/2', 'CZ3377/8']"
10153,"['CZ6301/2', 'CZ3267']"
10154,"['CZ6301/2', 'CZ3215/6']"
10155,"['CZ6301/2', 'CZ3211/2']"
10156,"['CZ6213/4', 'CZ6124']"
10157,"['CZ6126', 'CZ6523/4']"
10158,"['CZ6126', 'CZ6635/6']"
10159,"['CZ6126', 'CZ6533/4']"
10160,"['CZ6126', 'CZ6531/2']"
10161,"['CZ6126', 'CZ6417/8']"
10162,"['CZ6121/2', 'CZ3185/6']"
10163,"['CZ6109/10', 'CZ6124']"
10164,"['CZ6105/6', 'CZ6124']"
10165,"['CZ6103/4', 'CZ6124']"
10166,"['CZ6101/2', 'CZ3185/6']"
10167,"['CZ3971/2', 'CZ3367/8']"
10168,"['CZ3895/6', 'CZ3888', 'CZ3865/6']"
10169,"['CZ3895/6', 'CZ3888', 'CZ3857/8', 'CZ3269/70']"
10170,"['CZ3895/6', 'CZ3888', 'CZ3853/4']"
10171,"['CZ3895/6', 'CZ3888', 'CZ3581/2', 'CZ3269/70']"
10172,"['CZ3895/6', 'CZ3309/10', 'CZ3885/6']"
10173,"['CZ3895/6', 'CZ3309/10', 'CZ3725/6']"
10174,"['CZ3895/6', 'CZ3269/70']"
10175,"['CZ3893/4', 'CZ3888', 'CZ3865/6']"
10176,"['CZ3893/4', 'CZ3888', 'CZ3857/8', 'CZ3269/70']"
10177,"['CZ3893/4', 'CZ3888', 'CZ3853/4']"
10178,"['CZ3893/4', 'CZ3888', 'CZ3581/2', 'CZ3269/70']"
10179,"['CZ3893/4', 'CZ3795/6', 'CZ3885/6']"
10180,"['CZ3893/4', 'CZ3795/6', 'CZ3725/6']"
10181,"['CZ3893/4', 'CZ3309/10', 'CZ3885/6']"
10182,"['CZ3893/4', 'CZ3309/10', 'CZ3725/6']"
10183,"['CZ3893/4', 'CZ3269/70']"
10184,"['CZ3891/2', 'CZ3888', 'CZ3865/6']"
10185,"['CZ3891/2', 'CZ3888', 'CZ3857/8', 'CZ3269/70']"
10186,"['CZ3891/2', 'CZ3888', 'CZ3853/4']"
10187,"['CZ3891/2', 'CZ3888', 'CZ3581/2', 'CZ3269/70']"
10188,"['CZ3891/2', 'CZ3883/4', 'CZ3885/6']"
10189,"['CZ3891/2', 'CZ3883/4', 'CZ3725/6']"
10190,"['CZ3891/2', 'CZ3795/6', 'CZ3885/6']"
10191,"['CZ3891/2', 'CZ3795/6', 'CZ3725/6']"
10192,"['CZ3891/2', 'CZ3309/10', 'CZ3885/6']"
10193,"['CZ3891/2', 'CZ3309/10', 'CZ3725/6']"
10194,"['CZ3891/2', 'CZ3269/70']"
10195,"['CZ3888', 'CZ3865/6']"
10196,"['CZ3888', 'CZ3857/8', 'CZ3269/70']"
10197,"['CZ3888', 'CZ3853/4']"
10198,"['CZ3888', 'CZ3581/2', 'CZ3269/70']"
10199,"['CZ3887', 'CZ3269/70']"
10200,"['CZ3883/4', 'CZ3885/6']"
10201,"['CZ3883/4', 'CZ3725/6']"
10202,"['CZ3881', 'CZ3885/6']"
10203,"['CZ3881', 'CZ3725/6']"
10204,"['CZ3824', 'CZ3579/80']"
10205,"['CZ3824', 'CZ3543']"
10206,"['CZ3824', 'CZ3541/2']"
10207,"['CZ3824', 'CZ3341/2', 'CZ3307/8']"
10208,"['CZ3824', 'CZ3441/2']"
10209,"['CZ3824', 'CZ3355/6']"
10210,"['CZ3824', 'CZ3139/40']"
10211,"['CZ3824', 'CZ3137/8']"
10212,"['CZ3783/4', 'CZ6513/4']"
10213,"['CZ3783/4', 'CZ3347']"
10214,"['CZ3783/4', 'CZ3343/4']"
10215,"['CZ3783/4', 'CZ3445/6']"
10216,"['CZ3783/4', 'CZ3423/4']"
10217,"['CZ3767/8', 'CZ6295/6']"
10218,"['CZ3767/8', 'CZ3665/6']"
10219,"['CZ6219/20', 'CZ6204']"
10220,"['CZ6151/2', 'CZ6124']"
10221,"['CZ6149/50', 'CZ3185/6']"
10222,"['CZ6145/6', 'CZ6124']"
10223,"['CZ6143/4', 'CZ6124']"
10224,"['CZ6141/2', 'CZ6124']"
10225,"['CZ3995/6', 'CZ6787/8']"
10226,"['CZ3995/6', 'CZ6793/4']"
10227,"['CZ3983', 'CZ3969/70']"
10228,"['CZ3983', 'CZ3943/4']"
10229,"['CZ3983', 'CZ3985/6']"
10230,"['CZ3983', 'CZ3937/8']"
10231,"['CZ3983', 'CZ3639/40']"
10232,"['CZ3983', 'CZ3467/8']"
10233,"['CZ3983', 'CZ3629/30']"
10234,"['CZ3983', 'CZ3379']"
10235,"['CZ3859/60', 'CZ6935/6']"
10236,"['CZ3857/8', 'CZ3269/70']"
10237,"['CZ3847', 'CZ3579/80']"
10238,"['CZ3847', 'CZ3543']"
10239,"['CZ3847', 'CZ3541/2']"
10240,"['CZ3847', 'CZ3341/2', 'CZ3307/8']"
10241,"['CZ3847', 'CZ3441/2']"
10242,"['CZ3847', 'CZ3355/6']"
10243,"['CZ3847', 'CZ3139/40']"
10244,"['CZ3847', 'CZ3137/8']"
10245,"['CZ3814', 'CZ3877/8']"
10246,"['CZ3814', 'CZ3819/20']"
10247,"['CZ3814', 'CZ3779/80']"
10248,"['CZ3814', 'CZ3775/6']"
10249,"['CZ3814', 'CZ3769/70']"
10250,"['CZ3814', 'CZ3917/8']"
10251,"['CZ3814', 'CZ3871/2']"
10252,"['CZ3814', 'CZ3817/8']"
10253,"['CZ3814', 'CZ3815/6']"
10254,"['CZ3814', 'CZ3801/2']"
10255,"['CZ3814', 'CZ3787/8']"
10256,"['CZ3814', 'CZ3719/20']"
10257,"['CZ3814', 'CZ3715/6']"
10258,"['CZ3814', 'CZ3713/4']"
10259,"['CZ3814', 'CZ3703/4']"
10260,"['CZ3814', 'CZ3699/700']"
10261,"['CZ3814', 'CZ3697/8']"
10262,"['CZ3814', 'CZ3695/6']"
10263,"['CZ3814', 'CZ3647/8']"
10264,"['CZ3814', 'CZ3645/6']"
10265,"['CZ3814', 'CZ3545/6']"
10266,"['CZ3814', 'CZ3527/8']"
10267,"['CZ3814', 'CZ3419/20']"
10268,"['CZ3814', 'CZ3417/8']"
10269,"['CZ3814', 'CZ3415/6']"
10270,"['CZ3814', 'CZ3413/4']"
10271,"['CZ3814', 'CZ3329/30']"
10272,"['CZ3814', 'CZ3689/90']"
10273,"['CZ3814', 'CZ3625/6']"
10274,"['CZ3814', 'CZ3573/4']"
10275,"['CZ3814', 'CZ3507/8']"
10276,"['CZ3814', 'CZ3501/2']"
10277,"['CZ3814', 'CZ3489/90']"
10278,"['CZ3814', 'CZ3485/6']"
10279,"['CZ3814', 'CZ3483/4']"
10280,"['CZ3814', 'CZ3449/50']"
10281,"['CZ3814', 'CZ3381/2']"
10282,"['CZ3814', 'CZ3377/8']"
10283,"['CZ3814', 'CZ3267']"
10284,"['CZ3814', 'CZ3215/6']"
10285,"['CZ3795/6', 'CZ3885/6']"
10286,"['CZ3795/6', 'CZ3725/6']"
10287,"['CZ3727/8', 'CZ3885/6']"
10288,"['CZ3727/8', 'CZ3725/6']"
10289,"['CZ3691/2', 'CZ3367/8']"
10290,"['CZ3661/2', 'CZ3346', 'CZ3347']"
10291,"['CZ3651/2', 'CZ3598']"
10292,"['CZ3601', 'CZ6501/2']"
10293,"['CZ3601', 'CZ6497/8']"
10294,"['CZ3601', 'CZ6315']"
10295,"['CZ3601', 'CZ6115/6']"
10296,"['CZ3597', 'CZ6571/2']"
10297,"['CZ3597', 'CZ3973/4']"
10298,"['CZ3597', 'CZ3947/8']"
10299,"['CZ3597', 'CZ6231/2']"
10300,"['CZ3597', 'CZ3175/6']"
10301,"['CZ3593/4', 'CZ3598']"
10302,"['CZ3592', 'CZ6571/2']"
10303,"['CZ3592', 'CZ6399/400']"
10304,"['CZ3592', 'CZ3973/4']"
10305,"['CZ3592', 'CZ3947/8']"
10306,"['CZ3592', 'CZ3825/6']"
10307,"['CZ3592', 'CZ6231/2']"
10308,"['CZ3592', 'CZ3939/40']"
10309,"['CZ3592', 'CZ3177']"
10310,"['CZ3592', 'CZ3175/6']"
10311,"['CZ3581/2', 'CZ3269/70']"
10312,"['CZ3471/2', 'CZ6472']"
10313,"['CZ3455/6', 'CZ3427/8']"
10314,"['CZ3411/2', 'CZ3691/2', 'CZ3367/8']"
10315,"['CZ3411/2', 'CZ3667/8']"
10316,"['CZ3395/6', 'CZ3269/70']"
10317,"['CZ3393/4', 'CZ3269/70']"
10318,"['CZ3391/2', 'CZ3367/8']"
10319,"['CZ3389/90', 'CZ6989/90']"
10320,"['CZ3389/90', 'CZ6923/4']"
10321,"['CZ3389/90', 'CZ6310']"
10322,"['CZ3389/90', 'CZ3955/6']"
10323,"['CZ3389/90', 'CZ3951']"
10324,"['CZ3389/90', 'CZ3589/90']"
10325,"['CZ3389/90', 'CZ3587/8']"
10326,"['CZ3389/90', 'CZ3455/6', 'CZ3427/8']"
10327,"['CZ3389/90', 'CZ3563/4']"
10328,"['CZ3389/90', 'CZ3557/8']"
10329,"['CZ3389/90', 'CZ3555/6']"
10330,"['CZ3389/90', 'CZ3435/6']"
10331,"['CZ3389/90', 'CZ3365/6']"
10332,"['CZ3389/90', 'CZ3255/6']"
10333,"['CZ3389/90', 'CZ3189/90']"
10334,"['CZ3389/90', 'CZ3155/6']"
10335,"['CZ3346', 'CZ3347']"
10336,"['CZ3341/2', 'CZ3307/8']"
10337,"['CZ3295', 'CZ3367/8']"
10338,"['CZ3293/4', 'CZ3367/8']"
10339,"['CZ3285/6', 'CZ6163/4']"
10340,"['CZ3275/6', 'CZ3691/2', 'CZ3367/8']"
10341,"['CZ3275/6', 'CZ3667/8']"
10342,"['CZ3605/6', 'CZ6509/10']"
10343,"['CZ3605/6', 'CZ6553/4']"
10344,"['CZ3605/6', 'CZ6141/2', 'CZ6124']"
10345,"['CZ3603/4', 'CZ6635/6']"
10346,"['CZ3603/4', 'CZ6531/2']"
10347,"['CZ3603/4', 'CZ6417/8']"
10348,"['CZ3437/8', 'CZ3579/80']"
10349,"['CZ3437/8', 'CZ3543']"
10350,"['CZ3437/8', 'CZ3541/2']"
10351,"['CZ3437/8', 'CZ3341/2', 'CZ3307/8']"
10352,"['CZ3437/8', 'CZ3441/2']"
10353,"['CZ3437/8', 'CZ3355/6']"
10354,"['CZ3437/8', 'CZ3139/40']"
10355,"['CZ3437/8', 'CZ3137/8']"
10356,"['CZ3380', 'CZ3943/4']"
10357,"['CZ3380', 'CZ3467/8']"
10358,"['CZ3375/6', 'CZ3380', 'CZ3943/4']"
10359,"['CZ3375/6', 'CZ3380', 'CZ3467/8']"
10360,"['CZ3354', 'CZ3877/8']"
10361,"['CZ3354', 'CZ3821/2']"
10362,"['CZ3354', 'CZ3819/20']"
10363,"['CZ3354', 'CZ3779/80']"
10364,"['CZ3354', 'CZ3775/6']"
10365,"['CZ3354', 'CZ3769/70']"
10366,"['CZ3354', 'CZ3763/4']"
10367,"['CZ3354', 'CZ3917/8']"
10368,"['CZ3354', 'CZ3873/4']"
10369,"['CZ3354', 'CZ3871/2']"
10370,"['CZ3354', 'CZ3869/70']"
10371,"['CZ3354', 'CZ3817/8']"
10372,"['CZ3354', 'CZ3815/6']"
10373,"['CZ3354', 'CZ3807/8']"
10374,"['CZ3354', 'CZ3801/2']"
10375,"['CZ3354', 'CZ3787/8']"
10376,"['CZ3354', 'CZ3719/20']"
10377,"['CZ3354', 'CZ3715/6']"
10378,"['CZ3354', 'CZ3713/4']"
10379,"['CZ3354', 'CZ3703/4']"
10380,"['CZ3354', 'CZ3699/700']"
10381,"['CZ3354', 'CZ3697/8']"
10382,"['CZ3354', 'CZ3695/6']"
10383,"['CZ3354', 'CZ3647/8']"
10384,"['CZ3354', 'CZ3645/6']"
10385,"['CZ3354', 'CZ3545/6']"
10386,"['CZ3354', 'CZ3535/6']"
10387,"['CZ3354', 'CZ3529/30']"
10388,"['CZ3354', 'CZ3527/8']"
10389,"['CZ3354', 'CZ3517/8']"
10390,"['CZ3354', 'CZ3421/2']"
10391,"['CZ3354', 'CZ3419/20']"
10392,"['CZ3354', 'CZ3417/8']"
10393,"['CZ3354', 'CZ3415/6']"
10394,"['CZ3354', 'CZ3413/4']"
10395,"['CZ3354', 'CZ3407/8']"
10396,"['CZ3354', 'CZ3405/6']"
10397,"['CZ3354', 'CZ3329/30']"
10398,"['CZ3354', 'CZ3689/90']"
10399,"['CZ3354', 'CZ3625/6']"
10400,"['CZ3354', 'CZ3573/4']"
10401,"['CZ3354', 'CZ3507/8']"
10402,"['CZ3354', 'CZ3501/2']"
10403,"['CZ3354', 'CZ3489/90']"
10404,"['CZ3354', 'CZ3485/6']"
10405,"['CZ3354', 'CZ3483/4']"
10406,"['CZ3354', 'CZ3449/50']"
10407,"['CZ3354', 'CZ3381/2']"
10408,"['CZ3354', 'CZ3377/8']"
10409,"['CZ3354', 'CZ3267']"
10410,"['CZ3354', 'CZ3217/8']"
10411,"['CZ3354', 'CZ3215/6']"
10412,"['CZ3354', 'CZ3157/8']"
10413,"['CZ3354', 'CZ3211/2']"
10414,"['CZ3309/10', 'CZ3885/6']"
10415,"['CZ3309/10', 'CZ3725/6']"
10416,"['CZ3296', 'CZ6283/4']"
10417,"['CZ3296', 'CZ3757/8']"
10418,"['CZ3296', 'CZ3289/90']"
10419,"['CZ3296', 'CZ3307/8']"
10420,"['CZ3296', 'CZ3261/2', 'CZ3598']"
10421,"['CZ3261/2', 'CZ3598']"
10422,"['CZ3251/2', 'CZ3598']"
10423,"['CZ3240', 'CZ6375/6']"
10424,"['CZ3240', 'CZ3265/6']"
10425,"['CZ3240', 'CZ3253/4']"
10426,"['CZ3240', 'CZ3247/8']"
10427,"['CZ3240', 'CZ3233/4']"
10428,"['CZ3235/6', 'CZ3877/8']"
10429,"['CZ3235/6', 'CZ3821/2']"
10430,"['CZ3235/6', 'CZ3819/20']"
10431,"['CZ3235/6', 'CZ3779/80']"
10432,"['CZ3235/6', 'CZ3775/6']"
10433,"['CZ3235/6', 'CZ3769/70']"
10434,"['CZ3235/6', 'CZ3763/4']"
10435,"['CZ3235/6', 'CZ3917/8']"
10436,"['CZ3235/6', 'CZ3873/4']"
10437,"['CZ3235/6', 'CZ3871/2']"
10438,"['CZ3235/6', 'CZ3869/70']"
10439,"['CZ3235/6', 'CZ3817/8']"
10440,"['CZ3235/6', 'CZ3815/6']"
10441,"['CZ3235/6', 'CZ3801/2']"
10442,"['CZ3235/6', 'CZ3787/8']"
10443,"['CZ3235/6', 'CZ3719/20']"
10444,"['CZ3235/6', 'CZ3715/6']"
10445,"['CZ3235/6', 'CZ3713/4']"
10446,"['CZ3235/6', 'CZ3703/4']"
10447,"['CZ3235/6', 'CZ3699/700']"
10448,"['CZ3235/6', 'CZ3697/8']"
10449,"['CZ3235/6', 'CZ3695/6']"
10450,"['CZ3235/6', 'CZ3647/8']"
10451,"['CZ3235/6', 'CZ3645/6']"
10452,"['CZ3235/6', 'CZ3545/6']"
10453,"['CZ3235/6', 'CZ3529/30']"
10454,"['CZ3235/6', 'CZ3527/8']"
10455,"['CZ3235/6', 'CZ3421/2']"
10456,"['CZ3235/6', 'CZ3419/20']"
10457,"['CZ3235/6', 'CZ3417/8']"
10458,"['CZ3235/6', 'CZ3415/6']"
10459,"['CZ3235/6', 'CZ3413/4']"
10460,"['CZ3235/6', 'CZ3407/8']"
10461,"['CZ3235/6', 'CZ3329/30']"
10462,"['CZ3235/6', 'CZ3689/90']"
10463,"['CZ3235/6', 'CZ3625/6']"
10464,"['CZ3235/6', 'CZ3573/4']"
10465,"['CZ3235/6', 'CZ3507/8']"
10466,"['CZ3235/6', 'CZ3501/2']"
10467,"['CZ3235/6', 'CZ3489/90']"
10468,"['CZ3235/6', 'CZ3485/6']"
10469,"['CZ3235/6', 'CZ3483/4']"
10470,"['CZ3235/6', 'CZ3449/50']"
10471,"['CZ3235/6', 'CZ3381/2']"
10472,"['CZ3235/6', 'CZ3377/8']"
10473,"['CZ3235/6', 'CZ3267']"
10474,"['CZ3235/6', 'CZ3215/6']"
10475,"['CZ3235/6', 'CZ3157/8']"
10476,"['CZ3235/6', 'CZ3211/2']"
10477,"['CZ3231/2', 'CZ3367/8']"
10478,"['CZ3221/2', 'CZ3989/90']"
10479,"['CZ3221/2', 'CZ3149/50']"
10480,"['CZ3178', 'CZ3959/60']"
10481,"['CZ3178', 'CZ3497/8']"
10482,"['CZ3178', 'CZ3179/80']"
10483,"['CZ3174', 'CZ6571/2']"
10484,"['CZ3174', 'CZ6399/400']"
10485,"['CZ3174', 'CZ3973/4']"
10486,"['CZ3174', 'CZ3971/2', 'CZ3367/8']"
10487,"['CZ3174', 'CZ3947/8']"
10488,"['CZ3174', 'CZ3825/6']"
10489,"['CZ3174', 'CZ6231/2']"
10490,"['CZ3174', 'CZ3939/40']"
10491,"['CZ3174', 'CZ3593/4', 'CZ3598']"
10492,"['CZ3174', 'CZ3177']"
10493,"['CZ3174', 'CZ3175/6']"
10494,"['CZ3159/60', 'CZ6163/4']"
10495,"['CZ3119/20', 'CZ3185/6']"
10496,"['CA8207/8', 'CA4207/8']"
10497,"['CZ3204', 'CZ3877/8']"
10498,"['CZ3204', 'CZ3819/20']"
10499,"['CZ3204', 'CZ3779/80']"
10500,"['CZ3204', 'CZ3769/70']"
10501,"['CZ3204', 'CZ3917/8']"
10502,"['CZ3204', 'CZ3871/2']"
10503,"['CZ3204', 'CZ3817/8']"
10504,"['CZ3204', 'CZ3801/2']"
10505,"['CZ3204', 'CZ3787/8']"
10506,"['CZ3204', 'CZ3719/20']"
10507,"['CZ3204', 'CZ3715/6']"
10508,"['CZ3204', 'CZ3713/4']"
10509,"['CZ3204', 'CZ3703/4']"
10510,"['CZ3204', 'CZ3699/700']"
10511,"['CZ3204', 'CZ3697/8']"
10512,"['CZ3204', 'CZ3647/8']"
10513,"['CZ3204', 'CZ3645/6']"
10514,"['CZ3204', 'CZ3545/6']"
10515,"['CZ3204', 'CZ3419/20']"
10516,"['CZ3204', 'CZ3417/8']"
10517,"['CZ3204', 'CZ3415/6']"
10518,"['CZ3204', 'CZ3329/30']"
10519,"['CZ3204', 'CZ3573/4']"
10520,"['CZ3204', 'CZ3507/8']"
10521,"['CZ3204', 'CZ3501/2']"
10522,"['CZ3204', 'CZ3489/90']"
10523,"['CZ3204', 'CZ3485/6']"
10524,"['CZ3204', 'CZ3483/4']"
10525,"['CZ3204', 'CZ3449/50']"
10526,"['CZ3204', 'CZ3381/2']"
10527,"['CZ3204', 'CZ3377/8']"
10528,"['CZ3204', 'CZ3267']"
10529,"['CZ3204', 'CZ3215/6']"
